Data,Dia,Mês,Ano,Data_abr,Top,Titulo,Autor,Spotify_link
1975-12-06,6,12,1975,12/1975,3,Sky High,Jigsaw,https://open.spotify.com/track/3qCh6Vgu0O88nIeJXejoPb
1975-12-06,6,12,1975,12/1975,4,Let's Do It Again,The Staple Singers,https://open.spotify.com/track/4KLGU4WmcXXEbDfQmpYSAP
1975-12-06,6,12,1975,12/1975,5,The Way I Want To Touch You,Captain & Tennille,https://open.spotify.com/track/7KdcZQ3GJeGdserhK61kfv
1976-01-03,3,1,1976,1/1976,1,Saturday Night,Bay City Rollers,https://open.spotify.com/track/78zYiMv9yNTHgmm6kaUPCm
1976-01-03,3,1,1976,1/1976,2,I Write The Songs,Barry Manilow,https://open.spotify.com/track/12FZTFRyd4RBzvKf8RB0zO
1976-01-03,3,1,1976,1/1976,3,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,https://open.spotify.com/track/6qNCLr8GOZOMZJKjfIhxiE
1976-01-03,3,1,1976,1/1976,4,Love Rollercoaster,Ohio Players,https://open.spotify.com/track/1hRDHWWealh2Pk3fnpIe75
1976-01-03,3,1,1976,1/1976,5,Let's Do It Again,The Staple Singers,https://open.spotify.com/track/4KLGU4WmcXXEbDfQmpYSAP
1976-02-07,7,2,1976,2/1976,1,50 Ways To Leave Your Lover,Paul Simon,https://open.spotify.com/track/6Qb7gtV6Q4MnUjSbkFcopl
1976-02-07,7,2,1976,2/1976,2,Love To Love You Baby,Donna Summer,https://open.spotify.com/track/6Szw3sQC5Zssr15AJsUY9J
1976-02-07,7,2,1976,2/1976,3,You Sexy Thing,Hot Chocolate,https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO
1976-02-07,7,2,1976,2/1976,4,I Write The Songs,Barry Manilow,https://open.spotify.com/track/12FZTFRyd4RBzvKf8RB0zO
1976-02-07,7,2,1976,2/1976,5,Sing A Song,"Earth, Wind & Fire",https://open.spotify.com/track/5W5FVsgGCe3T9nIMkiXqNo
1976-03-06,6,3,1976,3/1976,1,Love Machine (Part 1),The Miracles,https://open.spotify.com/track/3QiTAAcbEwHHddyeGWXK69
1976-03-06,6,3,1976,3/1976,2,All By Myself,Eric Carmen,https://open.spotify.com/track/0AQqrtK1pULuwZUXhwaaDz
1976-03-06,6,3,1976,3/1976,3,"December, 1963 (Oh, What a Night)",The 4 Seasons,https://open.spotify.com/track/1hQFF33xi8ruavZNyovtUN
1976-03-06,6,3,1976,3/1976,4,Theme From S.W.A.T.,Rhythm Heritage,https://open.spotify.com/track/5x9xxVr7nJ9xMfDIW02Nv3
1976-03-06,6,3,1976,3/1976,5,Take It To The Limit,Eagles,https://open.spotify.com/track/2cWHN0WK52RGAWHgaDamUA
1976-04-03,3,4,1976,4/1976,1,Disco Lady,Johnnie Taylor,https://open.spotify.com/track/1tMyqN7bNCokdg7jWgKPc8
1976-04-03,3,4,1976,4/1976,2,Dream Weaver,Gary Wright,https://open.spotify.com/track/74DrA5fFoGSy4xgkZarZtP
1976-04-03,3,4,1976,4/1976,3,Lonely Night (angel Face),Captain & Tennille,https://open.spotify.com/track/0qgsctXeEVnUwgGESn3vW4
1976-04-03,3,4,1976,4/1976,4,Let Your Love Flow,Bellamy Brothers,https://open.spotify.com/track/064SVQsmWl5EF0zahmzkQk
1976-04-03,3,4,1976,4/1976,5,Sweet Thing,Rufus Featuring Chaka Khan,https://open.spotify.com/track/0bqZnsPz4klg5TuWGcKb34
1976-05-01,1,5,1976,5/1976,1,Let Your Love Flow,Bellamy Brothers,https://open.spotify.com/track/064SVQsmWl5EF0zahmzkQk
1976-05-01,1,5,1976,5/1976,2,Right Back Where We Started From,Maxine Nightingale,https://open.spotify.com/track/6208B8Utmd2fTqgGMjeNr6
1976-05-01,1,5,1976,5/1976,3,Boogie Fever,The Sylvers,https://open.spotify.com/track/3FZB0xezeoc1ddx72eg7iF
1976-05-01,1,5,1976,5/1976,4,Welcome Back,John Sebastian,https://open.spotify.com/track/2pS6zWWQCpO0IVEBIbzJh8
1976-05-01,1,5,1976,5/1976,5,Sweet Love,Commodores,https://open.spotify.com/track/3W7sJgfcVgR3ifmFxid141
1976-06-05,5,6,1976,6/1976,1,Love Hangover,Diana Ross,https://open.spotify.com/track/4UqPeeSyRt59KZmC0aA2Ni
1976-06-05,5,6,1976,6/1976,2,Silly Love Songs,Wings,https://open.spotify.com/track/3uiMBldZ07pW0ySHDX5gzE
1976-06-05,5,6,1976,6/1976,3,Get Up And Boogie (That's Right),Silver Convention,https://open.spotify.com/track/66wkmlfx3H0Oqg1frvJjhu
1976-06-05,5,6,1976,6/1976,4,Misty Blue,Dorothy Moore,https://open.spotify.com/track/20JcxdRw8gvqTY1EEpYxHb
1976-07-04,4,7,1976,7/1976,1,Silly Love Songs,Wings,https://open.spotify.com/track/3uiMBldZ07pW0ySHDX5gzE
1976-07-04,4,7,1976,7/1976,2,Afternoon Delight,Starland Vocal Band,https://open.spotify.com/track/1pBAsoHy7eN9aeVCTAiKua
1976-07-04,4,7,1976,7/1976,3,Misty Blue,Dorothy Moore,https://open.spotify.com/track/20JcxdRw8gvqTY1EEpYxHb
1976-07-04,4,7,1976,7/1976,4,Sara Smile,Daryl Hall John Oates,https://open.spotify.com/track/1qjrYozGqc7upUgfN776lZ
1976-07-04,4,7,1976,7/1976,5,Shop Around,Captain & Tennille,https://open.spotify.com/track/3maAFCOtAdJElV8gdU5GG4
1976-08-07,7,8,1976,8/1976,1,Don't Go Breaking My Heart,Elton John & Kiki Dee,https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5
1976-08-07,7,8,1976,8/1976,2,Love Is Alive,Gary Wright,https://open.spotify.com/track/5vVuiXoHyRGxJeCaHUpgae
1976-08-07,7,8,1976,8/1976,3,Moonlight Feels Right,Starbuck,https://open.spotify.com/track/4LEHKN2fPgz1uDJKacHIEO
1976-08-07,7,8,1976,8/1976,4,Let 'em In,Wings,https://open.spotify.com/track/37RqEET1SYQaAcHDxDQLZY
1976-08-07,7,8,1976,8/1976,5,You Should Be Dancing,Bee Gees,https://open.spotify.com/track/2xiOdusRnZezQok1RgLNeS
1976-09-04,4,9,1976,9/1976,1,You Should Be Dancing,Bee Gees,https://open.spotify.com/track/2xiOdusRnZezQok1RgLNeS
1976-09-04,4,9,1976,9/1976,2,You'll Never Find Another Love Like Mine,Lou Rawls,https://open.spotify.com/track/6OylYIXrIH2E3hgg7Dqz5M
1976-09-04,4,9,1976,9/1976,3,Let 'em In,Wings,https://open.spotify.com/track/37RqEET1SYQaAcHDxDQLZY
1976-09-04,4,9,1976,9/1976,4,I'd Really Love To See You Tonight,England Dan & John Ford Coley,https://open.spotify.com/track/2r008pcfVYc0zgQvSRqUJE
1976-09-04,4,9,1976,9/1976,5,"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,https://open.spotify.com/track/4mn7iv4DYJxPYbPy5R0nPE
1976-10-02,2,10,1976,10/1976,1,Play That Funky Music,Wild Cherry,https://open.spotify.com/track/5uuJruktM9fMdN9Va0DUMl
1976-10-02,2,10,1976,10/1976,2,I'd Really Love To See You Tonight,England Dan & John Ford Coley,https://open.spotify.com/track/2r008pcfVYc0zgQvSRqUJE
1976-10-02,2,10,1976,10/1976,3,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,https://open.spotify.com/track/2CDNjonGoGIrfGzAdhbOAF
1976-10-02,2,10,1976,10/1976,5,Lowdown,Boz Scaggs,https://open.spotify.com/track/5QhikAUv91oMAaFnfKz22u
1976-11-06,6,11,1976,11/1976,1,Rock'n Me,Steve Miller,https://open.spotify.com/track/1orVKbp6vqtfAPOmvRofVq
1976-11-06,6,11,1976,11/1976,3,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,https://open.spotify.com/track/536L9C0N7vhYdibCJx3cI2
1976-11-06,6,11,1976,11/1976,4,If You Leave Me Now,Chicago,https://open.spotify.com/track/0KMGxYKeUzK9wc5DZCt3HT
1976-11-06,6,11,1976,11/1976,5,Love So Right,Bee Gees,https://open.spotify.com/track/2rVxsVGLFssDfM5B9BUL0K
1976-12-04,4,12,1976,12/1976,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,https://open.spotify.com/track/10LRRKPmx8uHcSxLVWK0ct
1976-12-04,4,12,1976,12/1976,2,The Rubberband Man,The Spinners,https://open.spotify.com/track/13Mzsb8VzRSZ5w3pM48cn6
1976-12-04,4,12,1976,12/1976,3,Love So Right,Bee Gees,https://open.spotify.com/track/2rVxsVGLFssDfM5B9BUL0K
1976-12-04,4,12,1976,12/1976,4,Muskrat Love,Captain & Tennille,https://open.spotify.com/track/3NRiJ7XFMALvrXXB1oRBFO
1976-12-04,4,12,1976,12/1976,5,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,https://open.spotify.com/track/536L9C0N7vhYdibCJx3cI2
1977-01-01,1,1,1977,1/1977,1,Tonight's The Night (Gonna Be Alright),Rod Stewart,https://open.spotify.com/track/10LRRKPmx8uHcSxLVWK0ct
1977-01-01,1,1,1977,1/1977,2,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.",https://open.spotify.com/track/5dKs2LWrpnL1BOS0d34kHE
1977-01-01,1,1,1977,1/1977,3,The Rubberband Man,The Spinners,https://open.spotify.com/track/13Mzsb8VzRSZ5w3pM48cn6
1977-01-01,1,1,1977,1/1977,4,You Make Me Feel Like Dancing,Leo Sayer,https://open.spotify.com/track/3DZ11M7LSpVQzYHnFx3i95
1977-01-01,1,1,1977,1/1977,5,More Than A Feeling,Boston,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF
1977-02-05,5,2,1977,2/1977,1,Torn Between Two Lovers,Mary Macgregor,https://open.spotify.com/track/4qegwB7zI3FAianHx6jHZv
1977-02-05,5,2,1977,2/1977,2,Car Wash,Rose Royce,https://open.spotify.com/track/2pbWkjtGtjkzBdZ95GFINm
1977-02-05,5,2,1977,2/1977,3,Dazz,Brick,https://open.spotify.com/track/5gQCUf4lfy6GpuhdPzxQ6B
1977-02-05,5,2,1977,2/1977,4,New Kid In Town,Eagles,https://open.spotify.com/track/6Zyz8lsnMFpIrCTuvGurCB
1977-02-05,5,2,1977,2/1977,5,Hot Line,The Sylvers,https://open.spotify.com/track/7ruBvHnx8VbQef58xC4FfG
1977-03-05,5,3,1977,3/1977,1,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,https://open.spotify.com/track/2IcqY68BxP1ONPi3ME6aje
1977-03-05,5,3,1977,3/1977,2,New Kid In Town,Eagles,https://open.spotify.com/track/6Zyz8lsnMFpIrCTuvGurCB
1977-03-05,5,3,1977,3/1977,3,Fly Like An Eagle,Steve Miller,https://open.spotify.com/track/1orVKbp6vqtfAPOmvRofVq
1977-03-05,5,3,1977,3/1977,4,I Like Dreamin',Kenny Nolan,https://open.spotify.com/track/3cKzbj1UMrSvXr3ZhwQ5Ix
1977-03-05,5,3,1977,3/1977,5,Blinded By The Light,Manfred Mann's Earth Band,https://open.spotify.com/track/5vB1LXvjlmOG47FPgVQHFS
1977-04-02,2,4,1977,4/1977,1,Rich Girl,Daryl Hall John Oates,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX
1977-04-02,2,4,1977,4/1977,2,Dancing Queen,ABBA,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr
1977-04-02,2,4,1977,4/1977,3,Don't Give Up On Us,David Soul,https://open.spotify.com/track/2EDWTamwVRo9XZ6LapRDGA
1977-04-02,2,4,1977,4/1977,4,Don't Leave Me This Way,Thelma Houston,https://open.spotify.com/track/4Af8yzidDPc520TFd4TmkE
1977-04-02,2,4,1977,4/1977,5,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,https://open.spotify.com/track/2IcqY68BxP1ONPi3ME6aje
1977-05-07,7,5,1977,5/1977,1,Hotel California,Eagles,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
1977-05-07,7,5,1977,5/1977,2,When I Need You,Leo Sayer,https://open.spotify.com/track/2YwiE0KVhqwIiT4OfT0SFk
1977-05-07,7,5,1977,5/1977,3,Southern Nights,Glen Campbell,https://open.spotify.com/track/7kv7zBjMtVf0eIJle2VZxn
1977-05-07,7,5,1977,5/1977,4,Sir Duke,Stevie Wonder,https://open.spotify.com/track/4pNiE4LCVV74vfIBaUHm1b
1977-05-07,7,5,1977,5/1977,5,Don't Leave Me This Way,Thelma Houston,https://open.spotify.com/track/4Af8yzidDPc520TFd4TmkE
1977-06-04,4,6,1977,6/1977,1,Sir Duke,Stevie Wonder,https://open.spotify.com/track/4pNiE4LCVV74vfIBaUHm1b
1977-06-04,4,6,1977,6/1977,2,I'm Your Boogie Man,KC And The Sunshine Band,https://open.spotify.com/track/3Hya20ZNnlLzGLCpzJR6bv
1977-06-04,4,6,1977,6/1977,3,Dreams,Fleetwood Mac,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
1977-06-04,4,6,1977,6/1977,4,Got To Give It Up (Pt. I),Marvin Gaye,https://open.spotify.com/track/7ohR0qPH6f2Vuj2pUNanJG
1977-06-04,4,6,1977,6/1977,5,Gonna Fly Now,Bill Conti,https://open.spotify.com/track/7iXYRR70wewzVYzWScm99j
1977-07-02,2,7,1977,7/1977,1,Gonna Fly Now,Bill Conti,https://open.spotify.com/track/7iXYRR70wewzVYzWScm99j
1977-07-02,2,7,1977,7/1977,2,Undercover Angel,Alan O'Day,https://open.spotify.com/track/0FCsjEXsqWjerWWwUutCsy
1977-07-02,2,7,1977,7/1977,3,Got To Give It Up (Pt. I),Marvin Gaye,https://open.spotify.com/track/7ohR0qPH6f2Vuj2pUNanJG
1977-07-02,2,7,1977,7/1977,4,Da Doo Ron Ron,Shaun Cassidy,https://open.spotify.com/track/0BTjoeNHz0mSjXCZO4hzad
1977-07-02,2,7,1977,7/1977,5,Looks Like We Made It,Barry Manilow,https://open.spotify.com/track/3QqO9FxVrikwo7kS5ls3kQ
1977-08-06,6,8,1977,8/1977,1,I Just Want To Be Your Everything,Andy Gibb,https://open.spotify.com/track/5EdlwzcgIAYs2HGvOnczPN
1977-08-06,6,8,1977,8/1977,2,I'm In You,Peter Frampton,https://open.spotify.com/track/03zB9duFz1JqLxAIYvGdac
1977-08-06,6,8,1977,8/1977,3,Best Of My Love,The Emotions,https://open.spotify.com/track/2M2WJ7gBlcKNxdhyfPp9zY
1977-08-06,6,8,1977,8/1977,4,My Heart Belongs To Me,Barbra Streisand,https://open.spotify.com/track/7u2FvRYl39hmNHklBlsjkm
1977-08-06,6,8,1977,8/1977,5,Do You Wanna Make Love,Peter Mccann,https://open.spotify.com/track/5Ccx6DcIvnlQicMujqtqBf
1977-09-03,3,9,1977,9/1977,1,Best Of My Love,The Emotions,https://open.spotify.com/track/2M2WJ7gBlcKNxdhyfPp9zY
1977-09-03,3,9,1977,9/1977,2,I Just Want To Be Your Everything,Andy Gibb,https://open.spotify.com/track/5EdlwzcgIAYs2HGvOnczPN
1977-09-03,3,9,1977,9/1977,3,(your Love Has Lifted Me) Higher And Higher,Rita Coolidge,https://open.spotify.com/track/39iKJpLPhsDTOzH2lXliWF
1977-09-03,3,9,1977,9/1977,4,Easy,Commodores,https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA
1977-09-03,3,9,1977,9/1977,5,Handy Man,James Taylor,https://open.spotify.com/track/70aUjWZmd9F3bRSsR4DwAJ
1977-10-01,1,10,1977,10/1977,1,Star Wars Theme/Cantina Band,Meco,https://open.spotify.com/track/4MVA30NmvNtpbDon1ZG7mk
1977-10-01,1,10,1977,10/1977,2,Keep It Comin' Love,KC And The Sunshine Band,https://open.spotify.com/track/29sk7ZVXdJvE7AOnBg0DmP
1977-10-01,1,10,1977,10/1977,3,Don't Stop,Fleetwood Mac,https://open.spotify.com/track/4bEb3KE4mSKlTFjtWJQBqO
1977-10-01,1,10,1977,10/1977,4,Best Of My Love,The Emotions,https://open.spotify.com/track/2M2WJ7gBlcKNxdhyfPp9zY
1977-10-01,1,10,1977,10/1977,5,Strawberry Letter 23,The Brothers Johnson,https://open.spotify.com/track/3EG65y2LtxWjfydabHdItb
1977-11-05,5,11,1977,11/1977,1,You Light Up My Life,Debby Boone,https://open.spotify.com/track/3dFR132gzO8jxD57R2gid3
1977-11-05,5,11,1977,11/1977,2,Nobody Does It Better,Carly Simon,https://open.spotify.com/track/240vi0Gt8ZOdPwC1PbzfUJ
1977-11-05,5,11,1977,11/1977,3,Boogie Nights,Heatwave,https://open.spotify.com/track/4NTSDu34al733aIuUWVJHo
1977-11-05,5,11,1977,11/1977,4,That's Rock 'N' Roll,Shaun Cassidy,https://open.spotify.com/track/0VZ8HejqjGgKtotIvBfvd9
1977-11-05,5,11,1977,11/1977,5,Brick House,Commodores,https://open.spotify.com/track/5VJjhHyG8NZ5xdgG6uTb3P
1977-12-03,3,12,1977,12/1977,1,You Light Up My Life,Debby Boone,https://open.spotify.com/track/3dFR132gzO8jxD57R2gid3
1977-12-03,3,12,1977,12/1977,2,Don't It Make My Brown Eyes Blue,Crystal Gayle,https://open.spotify.com/track/7Jpclr7tZ6aQXjoKzWXUJV
1977-12-03,3,12,1977,12/1977,3,How Deep Is Your Love,Bee Gees,https://open.spotify.com/track/2JoZzpdeP2G6Csfdq5aLXP
1977-12-03,3,12,1977,12/1977,4,"Baby, What A Big Surprise",Chicago,https://open.spotify.com/track/11dAtktxQQzipxuLqljEfY
1977-12-03,3,12,1977,12/1977,5,Blue Bayou,Linda Ronstadt,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU
1978-01-07,7,1,1978,1/1978,1,How Deep Is Your Love,Bee Gees,https://open.spotify.com/track/2JoZzpdeP2G6Csfdq5aLXP
1978-01-07,7,1,1978,1/1978,2,Baby Come Back,Player,https://open.spotify.com/track/41sGGCCoHI2GLV9qadX80A
1978-01-07,7,1,1978,1/1978,3,Blue Bayou,Linda Ronstadt,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU
1978-01-07,7,1,1978,1/1978,4,(Every Time I Turn Around) Back In Love Again,LTD,https://open.spotify.com/track/1eeySrWP5X7hsbfyc3PPge
1978-01-07,7,1,1978,1/1978,5,Here You Come Again,Dolly Parton,https://open.spotify.com/track/6H7nDglS6xWpRidbhMwI2L
1978-02-04,4,2,1978,2/1978,1,Stayin' Alive,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-02-04,4,2,1978,2/1978,2,Short People,Randy Newman,https://open.spotify.com/track/6m6jSqR7HeOn9o4Ne7tuJY
1978-02-04,4,2,1978,2/1978,3,Baby Come Back,Player,https://open.spotify.com/track/41sGGCCoHI2GLV9qadX80A
1978-02-04,4,2,1978,2/1978,4,We Are The Champions,Queen,https://open.spotify.com/track/1lCRw5FEZ1gPDNPzy1K4zW
1978-02-04,4,2,1978,2/1978,5,(Love Is) Thicker Than Water,Andy Gibb,https://open.spotify.com/track/5WdF8jm3hBNi1t9qlqdjsE
1978-03-04,4,3,1978,3/1978,1,(Love Is) Thicker Than Water,Andy Gibb,https://open.spotify.com/track/5WdF8jm3hBNi1t9qlqdjsE
1978-03-04,4,3,1978,3/1978,2,Stayin' Alive,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-03-04,4,3,1978,3/1978,3,Sometimes When We Touch,Dan Hill,https://open.spotify.com/track/1nAexCn3dPoFSmE7h6P5S7
1978-03-04,4,3,1978,3/1978,4,Emotion,Samantha Sang,https://open.spotify.com/track/1TSehAcbBAcmZlSNMjmf6U
1978-03-04,4,3,1978,3/1978,5,Night Fever,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-04-01,1,4,1978,4/1978,1,Night Fever,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-04-01,1,4,1978,4/1978,2,Stayin' Alive,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-04-01,1,4,1978,4/1978,3,Lay Down Sally,Eric Clapton,https://open.spotify.com/track/6io0LJIP9ntX35hTfaxwQG
1978-04-01,1,4,1978,4/1978,4,Can't Smile Without You,Barry Manilow,https://open.spotify.com/track/7qUTZEf6bgiApJEXpMAH5y
1978-04-01,1,4,1978,4/1978,5,Emotion,Samantha Sang,https://open.spotify.com/track/1TSehAcbBAcmZlSNMjmf6U
1978-05-06,6,5,1978,5/1978,1,Night Fever,Bee Gees,https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH
1978-05-06,6,5,1978,5/1978,2,If I Can't Have You,Yvonne Elliman,https://open.spotify.com/track/6GQLHDE3YwtVUdDcMv8xwf
1978-05-06,6,5,1978,5/1978,3,Can't Smile Without You,Barry Manilow,https://open.spotify.com/track/7qUTZEf6bgiApJEXpMAH5y
1978-05-06,6,5,1978,5/1978,4,The Closer I Get To You,Roberta Flack With Donny Hathaway,https://open.spotify.com/track/1ngRdJPefAtKnfmCRwVDdM
1978-05-06,6,5,1978,5/1978,5,With A Little Luck,Wings,https://open.spotify.com/track/0wLpW3AwfNicWHef8joJLb
1978-06-03,3,6,1978,6/1978,1,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,https://open.spotify.com/track/79kNl7HUdQswE7n1Ay7Lnm
1978-06-03,3,6,1978,6/1978,2,You're The One That I Want,John Travolta & Olivia Newton-John,https://open.spotify.com/track/0B9x2BRHqj3Qer7biM3pU3
1978-06-03,3,6,1978,6/1978,3,Shadow Dancing,Andy Gibb,https://open.spotify.com/track/1RsxUuB1Q5OdseLpHMBkEN
1978-06-03,3,6,1978,6/1978,4,With A Little Luck,Wings,https://open.spotify.com/track/0wLpW3AwfNicWHef8joJLb
1978-06-03,3,6,1978,6/1978,5,Feels So Good,Chuck Mangione,https://open.spotify.com/track/2M7EflZCPCqqRLB9hy5MDy
1978-07-01,1,7,1978,7/1978,1,Shadow Dancing,Andy Gibb,https://open.spotify.com/track/1RsxUuB1Q5OdseLpHMBkEN
1978-07-01,1,7,1978,7/1978,2,Baker Street,Gerry Rafferty,https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP
1978-07-01,1,7,1978,7/1978,3,It's A Heartache,Bonnie Tyler,https://open.spotify.com/track/1Y7VG310Lf5IYP7sVOob4X
1978-07-01,1,7,1978,7/1978,4,Take A Chance On Me,ABBA,https://open.spotify.com/track/5BckPAYcKEJuYs1eV1BHHe
1978-07-01,1,7,1978,7/1978,5,Use Ta Be My Girl,The O'Jays,https://open.spotify.com/track/7AmJATXFg6Mj2grzZXkqq2
1978-08-05,5,8,1978,8/1978,1,Miss You,The Rolling Stones,https://open.spotify.com/track/3hJLKtTpgct9Y9wKww0BiR
1978-08-05,5,8,1978,8/1978,2,Three Times A Lady,Commodores,https://open.spotify.com/track/0wncUWg5piLmDhn8wry8jM
1978-08-05,5,8,1978,8/1978,3,Grease,Frankie Valli,https://open.spotify.com/track/5Vrczz39CvlD3OGCa6utoA
1978-08-05,5,8,1978,8/1978,4,Last Dance,Donna Summer,https://open.spotify.com/track/29RcVe2M9l8rHyWHffBmjf
1978-08-05,5,8,1978,8/1978,5,Shadow Dancing,Andy Gibb,https://open.spotify.com/track/1RsxUuB1Q5OdseLpHMBkEN
1978-09-02,2,9,1978,9/1978,1,Grease,Frankie Valli,https://open.spotify.com/track/5Vrczz39CvlD3OGCa6utoA
1978-09-02,2,9,1978,9/1978,2,Three Times A Lady,Commodores,https://open.spotify.com/track/0wncUWg5piLmDhn8wry8jM
1978-09-02,2,9,1978,9/1978,3,Boogie Oogie Oogie,A Taste Of Honey,https://open.spotify.com/track/1Rl9GHgsflyIVqBRyO45Zo
1978-09-02,2,9,1978,9/1978,4,Hot Blooded,Foreigner,https://open.spotify.com/track/6xMHglHoafdDFGXS6qfwSH
1978-09-02,2,9,1978,9/1978,5,Hopelessly Devoted To You,Olivia Newton-John,https://open.spotify.com/track/5BUq9bdtsm3LWw5laJeJ4R
1978-10-07,7,10,1978,10/1978,1,Kiss You All Over,Exile,https://open.spotify.com/track/3FGcQkWQlkeB82RdZwlw8V
1978-10-07,7,10,1978,10/1978,2,Boogie Oogie Oogie,A Taste Of Honey,https://open.spotify.com/track/1Rl9GHgsflyIVqBRyO45Zo
1978-10-07,7,10,1978,10/1978,3,Hot Child In The City,Nick Gilder,https://open.spotify.com/track/69eihm0ByPDKtOnZ2B9mA7
1978-10-07,7,10,1978,10/1978,4,Don't Look Back,Boston,https://open.spotify.com/track/4QySZtWymRGNgrwxZOODKF
1978-11-04,4,11,1978,11/1978,1,You Needed Me,Anne Murray,https://open.spotify.com/track/5d4E1hgkLyb7sXr5J3InnM
1978-11-04,4,11,1978,11/1978,2,MacArthur Park,Donna Summer,https://open.spotify.com/track/42tYHqMxXxXHAAWqLaoOfQ
1978-11-04,4,11,1978,11/1978,3,Reminiscing,Little River Band,https://open.spotify.com/track/7i3xpu7SFWvzhGa9AZyySR
1978-11-04,4,11,1978,11/1978,4,Double Vision,Foreigner,https://open.spotify.com/track/0fsj3HxzBHev6EJ7OLFE3r
1978-11-04,4,11,1978,11/1978,5,"Whenever I Call You ""Friend""",Kenny Loggins,https://open.spotify.com/track/5NCY3uTCovd93aqwbodUhm
1978-12-02,2,12,1978,12/1978,1,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,https://open.spotify.com/track/7qmqeHzgNQTOnl1NUgRFO4
1978-12-02,2,12,1978,12/1978,2,MacArthur Park,Donna Summer,https://open.spotify.com/track/42tYHqMxXxXHAAWqLaoOfQ
1978-12-02,2,12,1978,12/1978,3,How Much I Feel,Ambrosia,https://open.spotify.com/track/3GVhCuS4BRxCTvVj4Cmc8w
1978-12-02,2,12,1978,12/1978,4,Le Freak,Chic,https://open.spotify.com/track/7Kszjzps0xbQXyo1pO4KfE
1978-12-02,2,12,1978,12/1978,5,I Just Wanna Stop,Gino Vannelli,https://open.spotify.com/track/5ljGmNLjvQZm2hw8cDJXNJ
1979-01-06,6,1,1979,1/1979,1,Too Much Heaven,Bee Gees,https://open.spotify.com/track/6T5GTy1l6dRmagqpNPjdoc
1979-01-06,6,1,1979,1/1979,2,Le Freak,Chic,https://open.spotify.com/track/7Kszjzps0xbQXyo1pO4KfE
1979-01-06,6,1,1979,1/1979,3,My Life,Billy Joel,https://open.spotify.com/track/4ZoBC5MhSEzuknIgAkBaoT
1979-01-06,6,1,1979,1/1979,4,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,https://open.spotify.com/track/7qmqeHzgNQTOnl1NUgRFO4
1979-01-06,6,1,1979,1/1979,5,I Love The Nightlife (Disco 'round),Alicia Bridges,https://open.spotify.com/track/4zH6dB5VUvQxuPzy19zJqp
1979-02-03,3,2,1979,2/1979,1,Le Freak,Chic,https://open.spotify.com/track/7Kszjzps0xbQXyo1pO4KfE
1979-02-03,3,2,1979,2/1979,2,Y.M.C.A.,Village People,https://open.spotify.com/track/3KvYYD1nF7HnRYripBHPcT
1979-02-03,3,2,1979,2/1979,3,Da Ya Think I'm Sexy?,Rod Stewart,https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f
1979-02-03,3,2,1979,2/1979,4,A Little More Love,Olivia Newton-John,https://open.spotify.com/track/6IMHEynubZaQrENpv8fh7m
1979-02-03,3,2,1979,2/1979,5,Too Much Heaven,Bee Gees,https://open.spotify.com/track/6T5GTy1l6dRmagqpNPjdoc
1979-03-03,3,3,1979,3/1979,1,Da Ya Think I'm Sexy?,Rod Stewart,https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f
1979-03-03,3,3,1979,3/1979,2,Fire,The Pointer Sisters,https://open.spotify.com/track/6CzdtS8IjqOboHqOEEDb6P
